"fincode","year_end","current_net_profit","prev_net_profit","net_sales_ttm","net_sales_2yr","opm_2yr","opm_2yr_cr","prev_op","current_op","interest_earned_growth_percentage_cons_2year","net_profit_growth_percentage_cons_2year","operating_profit_growth_percentage_cons_2year","profit_after_tax_growth_percentage_cons_2year","profit_before_tax_growth_percentage_cons_2year","eps_growth_percentage_cons_2year","net_sales_growth_percentage_cons_2year","operating_profit_margin_growth_percentage_cons_2year","net_margin_growth_percentage_cons_2year"
131807,201203,NULL,"456.36",NULL,"3856.93","-0.3922165364040209",NULL,"-15.127500000000055",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200119,201003,NULL,"86.96",NULL,"673.30","20.72879845536908",NULL,"139.567",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
124378,201203,NULL,"-0.49",NULL,"1.47","-4.494305672582969",NULL,"-0.06613999999999987",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132631,201003,NULL,"-6.33",NULL,"169.70","5.936812141292508",NULL,"10.07505900000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
310046,202203,"2.818","2.23","67.675","55.54","6.79356974778418","1.7672700406353898","3.7734000000000023","4.784000000000001",NULL,"12.413394666509525","12.597607580447301","12.413394666509525","11.664924549264066","-95.99103350962909","10.385287857110214","-48.996211245908874","-49.18306100879452"
122267,202203,"-4.576","0.99","87.091","74.95","6.185511987948672","-0.9857505367948469","4.635800000000003","-3.434",NULL,NULL,NULL,NULL,NULL,NULL,"7.795546846549417",NULL,NULL
287644,202203,"9.783","5.18","227.46300000000002","143.62","4.887608334035431","1.5427783859352948","7.019499999999994","14.037",NULL,"37.42670914382104","41.41128241486296","37.42670914382104","34.338657876279235","27.57593076288003","25.848464257594284","-43.8171747590803","-45.32263119069244"
126612,202203,"301.01","382.21","5267.83","4410.49","22.65757319481509","4.047112378341746","999.31","852.7800000000001",NULL,"-11.255910274620206","-7.622035934488281","-11.255910274620206","-12.446701703739215","-11.255911192582936","9.287994068795635","-57.73645364587772","-59.438900591557285"
131590,201703,NULL,"8.38",NULL,"22.50","-17.90559908274412",NULL,"-4.0291",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113532,202203,"22.284","19.97","276.669","220.80","15.525274012587747","3.7478900780354865","34.280099999999976","41.477000000000004",NULL,"5.634928443014253","9.997452773100868","5.634928443014253","6.5260116809910285","5.623987362359206","11.938817722198024","-50.86694308622506","-52.645136862916345"
206489,201703,NULL,"33.40",NULL,"291.54","18.681473223856273",NULL,"54.46350000000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
317374,202203,NULL,"43.90",NULL,"556.84","15.218968533038332",NULL,"84.74499999999995",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100245,202203,"294.04","299.72","6564.2300000000005","3748.29","17.151554442158954","2.879926510801724","642.8899999999999","756.1800000000001",NULL,"-0.9520833612785884","8.453671311528943","-0.9520833612785884","-12.47145345668008","-15.5128835914754","32.335177026039204","-59.02311322325551","-62.664693704425204"
132902,202203,"87.64","-140.84","181.987","130.61","-66.66378280709276","-7.378686389687175","-87.0709","-53.713",NULL,NULL,"21.457777197937688",NULL,NULL,NULL,"18.040752164578787","66.73063212970693",NULL
303518,202103,"0.772","0.43","54.572","36.87","2.867673592317024","0.8575826431136847","1.0573316999999989","1.8720000000000003",NULL,"33.99062792633305","33.05993154513915","33.99062792633305","-6.439200578416404","-46.12741291623592","21.66015527753331","-45.31438094658725","-45.45647743770862"
200053,202203,"7.453","30.35","170.82","116.79","2.8322216082512166","0.5874604847207586","3.3078538000000037","4.014",NULL,"-50.44514463465698","10.157870253987578","-50.44514463465698","-47.0096533184759","-60.123832081839765","20.93904352037823","-54.45657227653412","-79.93795136394564"
245011,202203,"106.26700000000001","104.76","1873.319","1210.80","13.694642381363515","3.0105523939062167","165.81410000000005","225.589",NULL,"0.716694820184105","16.640193256341895","0.716694820184105","-2.507260001890532","0.7151670875539473","24.38547323979945","-53.11350728835094","-59.519969025688155"
246558,202103,"0.346","1.75","6.915000000000001","16.38","45.47213782938642","-2.8958785249457706","7.448820000000001","-0.8010000000000002",NULL,"-55.53492542294731",NULL,"-55.53492542294731",NULL,"-59.55599474888833","-35.026068907509355",NULL,"-69.00446840224251"
130305,202203,"109.76400000000001","29.24","828.125","573.52","12.066215997084658","4.512603773584905","69.20179999999993","149.47999999999996",NULL,"93.7498069369322","46.97140607681827","93.7498069369322","87.75128264656213","93.76140060720901","20.16380285829189","-38.84555157738525","-19.354710841592325"
123384,202203,"331.49899999999997","1.34","8.714","3.89","3.699517007501807","942.6095937571725","0.14400000000000013","328.55600000000004",NULL,"1472.8550900602247","4676.650383782434","1472.8550900602247","1213.5700671237614","1471.6935193427798","49.669730666006615","1496.222446629944","586.558398565701"
210306,202003,NULL,"112.90",NULL,"3485.87","6.119598401085993",NULL,"213.32100000000037",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132067,202203,"32.101","32.20","74.125","80.65","46.000984548539854","11.12310286677909","37.098000000000006","32.980000000000004",NULL,"-0.15384504957093315","-5.713377862338598","-0.15384504957093315","1.278271571236811","-5.716943391900308","-4.130565125857688","-50.82669334593608","-49.82133625695895"
131959,202203,"7.935","-26.80","7.419",NULL,NULL,"17.064294379296406",NULL,"5.064000000000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100405,200806,NULL,"22.80",NULL,"1481.27","3.5103971311182045",NULL,"51.9985999999999",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106180,202203,"1.7129999999999999","1.36","357.217","104.73","-1.2589179321091246","0.09797965942270383","-1.318499999999986","1.3999999999999997",NULL,"12.230068320811927",NULL,"12.230068320811927","14.65577153351656","12.383040469087847","84.6845253773953",NULL,"-69.23388614292394"
132166,202203,"0.044","0.01","0.488","0.43","-18.410386437666553","-12.448770491803279","-0.07957999999999993","-0.24300000000000002",NULL,"109.76176963403029","-74.74355604568761","109.76176963403029","73.20508075688772","156.34797778466228","6.530921376388776","17.769718332890427","7.7792386741718955"
132172,202203,"2.996","0.62","24.856","6.37","28.706639460053374","4.697055037013196","1.8289000000000009","4.67",NULL,"119.82397650202148","59.79510090786215","119.82397650202148","150.0163929051683","104.12896795452804","97.53584019935548","-59.54970929808701","-44.846457041072426"
111116,201403,NULL,"-261.69",NULL,"408.80","-27.29863836787193",NULL,"-111.5972238",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132131,202203,"3.2909999999999995","2.05","0",NULL,NULL,NULL,NULL,"-0.3700000000000003",NULL,"26.703032862616837",NULL,"26.703032862616837","26.683781471050505","26.71075936400298",NULL,NULL,"-48.37609423608637"
131816,201503,NULL,"3.83",NULL,"148.82","19.86274491357889",NULL,"29.559300000000007",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104378,202203,"2.346","2.21","7.829000000000001","17.02","11.628658371811595","8.21624728573253","1.9794999999999998","2.5729999999999995",NULL,"3.030988616942887","14.00978851281387","3.030988616942887","10.342976754680521","2.873187832596691","-32.17756646074369","-15.94337567894425","-25.634646729618115"
109546,202203,"3.0100000000000002","-6.50","54.14","48.33","-2.3732628795699955","3.084595493165866","-1.1470999999999947","6.68",NULL,NULL,NULL,NULL,NULL,NULL,"5.840218596443458",NULL,NULL
277848,202203,"0.197","-2.17","0.393","1.79","-59.32086769439382","-23.854961832061072","-1.06044","-0.3750000000000001",NULL,NULL,"40.53347190022559",NULL,NULL,NULL,"-53.14350924090683","36.585931768960144",NULL
106720,200703,NULL,"15.58",NULL,"144.89","14.727632487958466",NULL,"21.339500000000015",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132300,202203,"-472","-279.00","2798","3230.00","9.226006191950464","0.34846318799142245","298","39",NULL,"-30.067531398171532","-63.82369791956667","-30.067531398171532","-1.0889613270894216","-33.20385209086785","-6.927239754639258","-80.56558009826695","30.90832355074049"
132716,202203,"26.720999999999997","16.34","443.179","406.41","7.3294487227216205","1.4496963980694035","29.78739999999999","25.699000000000005",NULL,"27.87932270320561","-7.115806720304407","27.87932270320561","47.566721273971964","27.879952717968127","4.425699680542339","-55.5263396995896","-38.23992899552534"
275156,202203,"8.395999999999999","2.82","92.15599999999999","50.49","10.444698827154872","3.2290355484179","5.273800000000001","11.903",NULL,"72.54868775331231","50.23336291231322","72.54868775331231","70.84927182815422","13.506860581838076","35.10117391608283","-44.3982510783703","-36.232991806996274"
132720,202203,"2260.87","1150.34","18463.1","11317.57","51.9944652429806","15.837251057514717","5884.509999999999","11696.189999999999",NULL,"40.19246914073622","40.98309964265601","40.19246914073622","39.77038945685163","39.02404984184575","27.724942636089157","-44.8098794436958","-44.798909035374415"
131161,202203,"15.322999999999999","13.97","91.15","95.60","17.91851644190415","4.6826659352715305","17.129599999999982","17.073",NULL,"4.7306255925546825","-0.16534779604959748","4.7306255925546825","4.456674804422689","-0.6334936343040942","-2.355139262468686","-48.87944463976409","-47.09724173603034"
130701,201503,NULL,"-3.66",NULL,"6.36","-10.976948765335077",NULL,"-0.6986737000000005",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130919,202203,"13.319999999999999","5.36","312.305","286.45","7.061404810238383","2.4957973775636","20.22750000000002","31.178000000000004",NULL,"57.64119470702038","24.1518002661715","57.64119470702038","48.75047225899891","-36.21364154606346","4.415519933257284","-40.54900774973542","-24.879771697146335"
223359,202203,"54.428","20.18","2298.944","1843.84","4.4220877142506305","1.5152609197962197","81.53620000000001","139.34",NULL,"64.22928688864367","30.726209735982344","64.22928688864367","66.0918797656429","64.21763800972518","11.66127437199056","-41.46305747158383","-26.40294100979308"
114175,202003,"-15.507","101.83","928.771","560.87","-0.2759665873249335","1.5948764550142072","-1.5477999999999383","59.251",NULL,NULL,NULL,NULL,NULL,NULL,"28.683604662512852",NULL,NULL
229617,202203,NULL,"64.71",NULL,"2350.02","10.255509007389318",NULL,"241.0060000000003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107779,202203,"11.105","26.20","628.61","625.07","7.863188547137025","1.788748190451949","49.15070000000003","44.97699999999999",NULL,"-34.895855597968186","-4.339997375971927","-34.895855597968186","-41.40388936730815","-35.57000649752875","0.2827684950431175","-52.30473578595347","-67.59111757500321"
254723,202203,"90.82300000000001","-128.90","3283.5550000000003","1234.79","12.112384212008354","3.645583826066565","149.56240000000003","478.8190000000001",NULL,NULL,"78.92642094850129",NULL,NULL,NULL,"63.07057244369285","-45.13836768331646",NULL
236500,202203,"-32.712","-0.09","9.485","14.02","-0.23317503101869547","-85.49024775962046","-0.0326999999999984","-32.434999999999995",NULL,"-1806.4801773600132","-3049.4380839522473","-1806.4801773600132","-1623.395169161997","-1849.2534573769237","-17.7483420508861","-1814.7728736297406","-1088.8853294244723"
132527,202203,"341.435","198.03","3954.8830000000003","2320.25","22.337035209964316","5.305763786185332","518.2743","839.3470000000001",NULL,"31.30719538034741","27.259711511493556","31.30719538034741","34.648040411770786","23.49046536478321","30.55677971377728","-51.26273084023269","-49.88122221877342"
100650,202203,"85.313","161.20","978.068","1178.02","19.655620389402614","3.0456982541091215","231.5471","119.15600000000002",NULL,"-27.25132491208416","-28.26381366222298","-27.25132491208416","-27.258934632694075","-27.250163040745147","-8.881157719066247","-60.635924221333426","-60.41613357084263"
309965,202003,NULL,"1.17",NULL,"237.55","3.00473341494588",NULL,"7.137599999999992",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
216147,202203,"21.84","32.08","10356.67","9318.03","16.114564988522257","3.3118753421707945","1501.5600000000004","1372.0000000000002",NULL,"-17.489515515449117","-4.411485961492567","-17.489515515449117","-27.831783495243513","-17.489027604956707","5.4260698761017245","-54.6656182143352","-60.65950786146714"
122105,202203,"9.433","11.18","225.53699999999998","246.27","7.559492509253038","2.7442282197599512","18.616800000000012","24.757",NULL,"-8.144743246768138","15.317838051778732","-8.144743246768138","21.830280115256983","-8.646314017695145","-4.301937650065368","-39.74906477495801","-52.01089939513635"
224765,202203,"-1.364","1.39","80.193","126.99","1.5404133073565982","-0.6680757672116021","1.9561000000000064","-2.143",NULL,NULL,NULL,NULL,NULL,NULL,"-20.53361285697082",NULL,NULL
122085,201403,NULL,"-2.40",NULL,"104.51","3.6071662995615776",NULL,"3.7698999999999927",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117206,202203,"111.018","40.72","2636.5950000000003","1751.31","7.726080633308428","2.735640096412229","135.30770000000007","288.511",NULL,"65.11738992545781","46.022551288448675","65.11738992545781","73.59431657587223","65.10527651362601","22.698766943376203","-40.49549289873815","-32.6398642566013"
319971,202203,NULL,"10.07",NULL,"287.19","4.0190121350349095",NULL,"11.54200000000003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
307446,202203,"0.27599999999999997","0.11","3.2350000000000003","1.61","9.679427326486156","-0.8732612055641421","0.15549999999999997","-0.11299999999999999",NULL,"58.40110192454182",NULL,"58.40110192454182","48.125542937699414","32.85044430125943","41.75037108192472",NULL,"-47.90677389293768"
132819,202003,"1652.9","630.90","10525.3","7764.30","13.929137204899348","5.21505325263888","1081.5","2195.6",NULL,"61.8613007435562","42.483097926164824","61.8613007435562","63.320249390588","61.76299420749909","16.430319144782878","-38.811858039749545","-31.161880077343152"
132719,202203,"52.528999999999996","43.95","1244.534","1157.51","7.806453084357856","2.214563844780456","90.36059999999998","110.244",NULL,"9.325161325051678","10.455648095576532","9.325161325051678","-2.0205651159684757","9.667421443686507","3.6909866797085744","-46.738030000180075","-47.49228733464631"
297009,202203,"65.227","46.12","421.68100000000004","257.21","24.170673418044355","5.5448905689371815","62.16980000000001","93.527",NULL,"18.923875306656424","22.65316710544143","18.923875306656424","20.772696591696295","-15.669645818649979","28.04071535680692","-52.10368354550409","-53.5294216564929"
126117,202203,"30.85","-2.77","142.7","8.86","-30.966809989730393","5.40469516468115","-2.7439999999999998","30.85",NULL,NULL,NULL,NULL,NULL,NULL,"301.3239939017653",NULL,NULL
287771,202203,"22.904","7.32","479.52200000000005","206.10","7.025151483392151","2.2181464041274435","14.478499999999997","42.546",NULL,"76.8887149773518","71.42240453833588","76.8887149773518","77.72607587184982","77.23360168338569","52.533512993450856","-43.80893582747702","-41.975220150467564"
114418,202203,"12.597","53.74","530.009","490.65","18.54354474617088","2.763113456563945","90.98366569999996","58.57899999999999",NULL,"-51.58446517997357","-19.76030641001224","-51.58446517997357","-52.353576533270854","-51.58475602369521","3.9335402100648453","-61.398606696658796","-76.6807902209594"
200044,202203,"15.315999999999999","32.46","513.24","519.54","6.926843539719431","1.0782479931416102","35.988","22.136",NULL,"-31.309224243277168","-21.5720763888511","-31.309224243277168","-24.977203888596122","-31.678739583893446","-0.6081548395556857","-60.545945496382934","-65.5260706234995"
200051,202203,"22.784","-263.70","560.983","329.46","-11.314300977519034","1.170133497806529","-37.27569999999997","26.256999999999998",NULL,NULL,NULL,NULL,NULL,NULL,"30.488879914028487",NULL,NULL
314696,202203,NULL,"5.55",NULL,"188.25","4.458424478599488",NULL,"8.393099999999976",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131404,201803,"-160.93800000000002","-342.22","65.99600000000001","265.88","-91.72559049195127","-30.695042123765077","-243.88","-81.03",NULL,"31.423296202979323","42.35855941007423","31.423296202979323","31.67422778331567","30.70607095104666","-50.17859487524077","42.15193204047121","31.651221142003592"
216927,201503,NULL,"4.69",NULL,"103.87","7.310133399547382",NULL,"7.5927413",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103015,202103,"-20.881999999999998","1.81","177.446","97.86","-15.949010582940584","-2.6384083044982702","-15.607","-18.727",NULL,NULL,"-9.540417046027084",NULL,NULL,NULL,"34.657485729945826","59.32719453508422",NULL
223430,202203,"414.172","314.91","1367.532","1040.84","47.64089808145529","12.030595993366152","495.8659999999999","658.089",NULL,"14.68249733977618","15.20203485636955","14.68249733977618","13.861206583595575","14.642127977064611","14.6243172253657","-49.74797103011318","-50.04511972566663"
244847,202203,"1.3359999999999999","1.07","12.370000000000001","1.70","75.32467532467533","6.305578011317705","1.2817999999999998","3.12",NULL,"11.740687792814363","56.015290247703135","11.740687792814363","-68.80748530539782","-62.77578950722014","169.74933898408898","-71.06697666275511","-78.47930262787482"
200023,202203,"78.7","186.22","701.539","1174.09","19.42077528802942","3.414778080762438","228.01739999999984","95.824",NULL,"-34.99089230467561","-35.17341362153941","-34.99089230467561","-35.98987563844549","-35.75924610657133","-22.700761575095218","-58.067769838279226","-58.692703381756"
131216,202203,"17.084","4.80","185.995","132.11","5.35373919994429","2.6835398801043038","7.072599999999994","19.965",NULL,"88.65753805948668","68.01385975850292","88.65753805948668","73.0367527186379","-52.88332498462802","18.654110638390776","-29.201277515307446","-20.71836830360143"
320399,202203,NULL,"3.70",NULL,"30.18","18.01010519340678",NULL,"5.4359",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
279439,202203,"2.0949999999999998","6.71","3.682","10.04","60.08503773923087","17.673818576860402","6.0341000000000005","2.6029999999999998",NULL,"-44.12329946042565","-34.320349602336066","-44.12329946042565","-42.09664903023332","-44.41993519477136","-39.441510278980395","-45.76470244967285","-55.04136060599729"
220532,202203,"217.05","129.98","633.37","952.88","78.23726418673368","23.742441227086854","745.5056","601.51",NULL,"29.22353841480718","-10.175259573943073","29.22353841480718","26.551097449428095","29.221864809697507","-18.471464974895014","-44.91214553381098","-20.390792215043383"
132329,202003,"4.159000000000001","-5.20","121.582","54.85","-7.537570157338207","1.2065930812126797","-4.1343344","5.868",NULL,NULL,NULL,NULL,NULL,NULL,"48.88341630267092",NULL,NULL
200039,202203,"2947.4","-923.22","7582.889999999999","7503.11","36.45141814527576","6.950681072783597","2734.99","2108.2500000000005",NULL,NULL,"-12.202291084480866",NULL,NULL,NULL,"0.5302404361042345","-56.332687291580555",NULL
102452,200303,NULL,"-13.71",NULL,"2.49","-108.77869587287854",NULL,"-2.7077850000000003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105737,201803,"-1.8519999999999999","-2.35","123.95","107.64","2.488967753323608","0.5250100847115773","2.679099999999991","2.603",NULL,"11.2258423648538","-1.430484499578344","11.2258423648538","6.443718662092079","14.113520348319142","7.309067518815526","-54.072353850477924","58.34868923607341"
121016,202203,"337.925","358.61","3557.0690000000004","2842.02","15.274253384338424","3.9289299701523923","434.0970000000002","559.019",NULL,"-2.926885609966956","13.4801476663587","-2.926885609966956","-3.7455639059662316","-3.0881015193021666","11.874879342089063","-49.28258049914185","-55.81967419613842"
190057,202203,"-0.281","-2.95","1.8739999999999999",NULL,NULL,"1.2273212379935967",NULL,"0.092",NULL,"69.13671480737418",NULL,"69.13671480737418","69.08184670149541","69.10428096733376",NULL,NULL,NULL
317106,202203,NULL,"42.23",NULL,"182.64","12.69396292118837",NULL,"23.183999999999997",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126512,201003,NULL,"0.08",NULL,NULL,NULL,NULL,"-1.0480911",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114450,202103,"8.443000000000001","6.07","267.489","138.40","12.737627475263627","1.7489504241295903","17.628800000000012","18.713",NULL,"17.938078858401553","3.0292013795275574","17.938078858401553","17.848709610533177","32.03805322314608","39.02244381535329","-62.945199630164495","-57.60717936064378"
111096,202203,"-0.044","-0.01","0.064",NULL,NULL,"-44.14062500000001","-0.108529","-0.11300000000000002",NULL,"-109.76176963403029","-2.0390298984962474","-109.76176963403029",NULL,"-83.47992099356303",NULL,NULL,"22.227838897706988"
296479,202203,"103.46600000000001","105.92","590.576","235.37","56.53130762106265","8.876418953699439","133.05999999999997","209.68800000000002",NULL,"-1.1652100221294037","25.534480350226673","-1.1652100221294037","-0.32720523343754415","-75.57143737174894","58.40261370116713","-60.37453419752434","-68.35557768317442"
106285,200412,NULL,"31.45",NULL,"745.42","6.458626903218259",NULL,"48.144000000000005",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106655,202203,"357.447","129.97","2538.777","2200.81","12.631236010806946","3.115791579961532","277.98900000000003","316.4119999999999",NULL,"65.83808294405343","6.687285993293557","65.83808294405343","65.82242934496617","65.84071447363671","7.404135109422394","-50.333760924655294","-22.954123591892216"
272827,202203,NULL,"-14.81",NULL,"779.92","9.121914442945718",NULL,"71.144",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
303727,202103,NULL,"-10.09",NULL,"21.12","62.40582990430281",NULL,"13.179300000000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222361,201603,NULL,"17.91",NULL,"1795.07","5.71840517163874",NULL,"102.64913739999997",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123405,202203,"773.5899999999999","992.37","4377.62","3707.16","65.04790729291426","13.089018690521334","2411.43","2291.95",NULL,"-11.70855794707759","-2.508839580822775","-11.70855794707759","-13.938364265789627","2.974781941881699","8.667171938756235","-55.142312678330164","-59.41623771305953"
132683,202203,"1136.992","619.62","4853.761","3566.55","20.344479940024907","6.8774914957699815","725.5954999999999","1335.268",NULL,"35.46153444249307","35.65535126061232","35.46153444249307","38.00776361764522","35.3706880207618","16.65813670333296","-41.85776331327992","-42.3240212200106"
214179,202203,"599.688","361.54","3546.0209999999997","2130.64","26.24094168888222","6.8157943791083015","559.1000000000004","966.758",NULL,"28.790699627145976","31.49648415187127","28.790699627145976","35.912766392601924","25.01846447646836","29.00769436868089","-49.03541033138773","-50.78026006452059"
317345,202203,NULL,"0.91",NULL,"35.79","3.0093530547630176",NULL,"1.076900000000002",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119105,202203,"53.288","72.85","517.259","559.39","18.845265721028277","3.835409340388471","105.41840000000008","79.35600000000001",NULL,"-14.473651143863076","-13.237576559234586","-14.473651143863076","-14.243360846285514","-14.472834095260655","-3.839507550174992","-54.88668633827327","-55.66077097965781"
295579,202203,"16.346","3.23","224.006","93.61","14.948836493534953","4.292295742078338","13.993954000000002","38.46",NULL,"124.95957669214891","65.78087172449318","124.95957669214891","121.83701915359988","74.07653843230915","54.692302214722275","-46.41526060530238","-27.033040479012303"
318470,202203,NULL,"0.70",NULL,"91.84","5.33843477048976",NULL,"4.903000000000006",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123820,201303,NULL,"21.13",NULL,"626.07","10.401168084930923",NULL,"65.11839600000008",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112070,202203,"820","4437.00","46637","46240.00","20.575259515570934","3.8210004931706587","9514","7128",NULL,"-57.01051802983541","-13.442984799689405","-57.01051802983541","-59.14230071556208","-51.210195395937475","0.42836452608439046","-56.906091417117","-78.63445307342842"
123596,202203,"929.51","592.27","12330.91","7379.67","7.1961212357734174","1.9673122259427727","531.0500000000002","970.3499999999998",NULL,"25.27579448835169","35.1750374320309","25.27579448835169","35.325815381692635","25.27291937955811","29.264447158535155","-47.71376027847519","-51.16276688658199"
132890,202203,"-119.62","-82.85","65.608","652.65","1.5478528942183118","-5.13428240458481","10.101999999999975","-13.474000000000009",NULL,"-20.15881665142434",NULL,"-20.15881665142434","-23.191961807238727","60.89543214110273","-68.29423559002788",NULL,"-89.62183674110594"
105807,202203,"4.107","2.93","58.288","41.90","10.131987207026594","2.202854790008235","4.245100000000001","5.136000000000001",NULL,"18.39368583846177","9.993885829121773","18.39368583846177","4.143032144635628","17.305802440714622","17.945823087428092","-53.372125537732494","-49.74733552942193"
319329,202203,NULL,"35.33",NULL,"780.90","9.085973036102125",NULL,"70.952",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223032,202203,"-629.36","-391.00","605.4","1606.13","-5.657076326324761","-7.073835480673936","-90.8599999999999","-171.3",NULL,"-26.87065729657292","-37.306885179103524","-26.87065729657292","-11.514295740393866","59.88002139082883","-38.60530287130738","-11.8230821232715","0.17380507208936136"
222968,202203,"5.634","1.50","129.41500000000002","106.31","15.269634839995","5.406251207356179","16.233499999999992","27.985999999999997",NULL,"93.80402472601028","31.29988092303506","93.80402472601028","61.15513101759482","123.91428915495028","10.332954848471987","-40.49769562424267","-12.765677245264817"
132542,201103,NULL,"7.57",NULL,"618.25","11.19102982402679",NULL,"69.18889999999999",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111194,202203,"2.035","5.84","2.278","1.17","-476.8710395615688","9.229587357330995","-5.5689","0.8410000000000004",NULL,"-40.969592233359165",NULL,"-40.969592233359165","-36.96775449768608","-40.94863366624041","39.53524812779554",NULL,"-63.2568108677397"
275502,202203,"1.764","2.81","12.175","12.68","37.55640402637974","7.429158110882956","4.760800000000001","3.618",NULL,"-20.768818820022783","-12.824526966360072","-20.768818820022783","-20.523655332532265","-42.90250620693169","-2.0115567233927822","-55.523787207252596","-59.84348486245311"
132705,202203,"164.916","216.88","1933.914","1615.95","21.90358978065611","3.513561099407729","353.9512999999997","271.7969999999999",NULL,"-12.798964131242762","-12.370451603520205","-12.798964131242762","-11.130993624845642","1.3044502158655824","9.3968001838578","-59.94874709564817","-60.184704155531186"
131269,200903,NULL,"33.37",NULL,"234.77","30.998670262128286",NULL,"72.7766365",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311807,202203,"13.833000000000002","0.87","126.147","71.12","3.0817059127077315","3.2642472670772986","2.1917000000000115","16.470999999999997",NULL,"298.74804074753774","174.13811978500658","298.74804074753774","287.30874572636367","4.044981919413138","33.181097474113976","2.919087917058927","48.5509634065864"
109110,201303,NULL,"3.53",NULL,"62.16","10.895587275166411",NULL,"6.772505799999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126043,202203,"0.722","3.47","59.044000000000004","83.44","6.573872774732326","0.737585529435675","5.485200000000006","1.7419999999999998",NULL,"-54.38540099210236","-43.6455985186257","-54.38540099210236","-53.93089029297058","-54.22589092138278","-15.879714484062536","-66.5037995776673","-72.97725616893305"
131069,202203,"2.939","57.40","1829.2330000000002","2715.54","2.639355042981829","0.06715929572667888","71.67279999999982","4.914",NULL,"-77.37212104674093","-73.81573482694763","-77.37212104674093","-76.9116725131132","-77.37151847840812","-17.92584660431068","-84.04840336675218","-86.21288050645768"
272939,202203,NULL,"30.83",NULL,"488.38","49.50047903478024",NULL,"241.7494",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100467,202203,"-7.303","23.09","488.121","471.53","6.653018774370352","0.5351132198778583","31.3707","10.448000000000002",NULL,NULL,"-42.2895478173567",NULL,NULL,NULL,"1.744064205140683","-71.63952727149827",NULL
109026,202203,"0.341","0.42","20.764","7.48","19.119141878878658","8.205307262569834","1.4295","6.815",NULL,"-9.894242031668032","118.34379288697451","-9.894242031668032",NULL,"-8.484973911384374","66.61139903611053","-34.48915122283277","-64.90004643494333"
307636,202203,NULL,"34.55",NULL,"223.53","22.378963257370195",NULL,"50.02259999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311726,202203,"7.994","4.56","75.015","51.51","13.185851016327238","4.101846297407185","6.791899999999991","12.308000000000002",NULL,"32.403556426502256","34.616440329036855","32.403556426502256","30.679174121038354","-24.991790476085697","20.67804942606164","-44.22550983343104","-45.35109393156744"
